coverages,resource_id,date_last_updated,bag_url,science_metadata_url,creator,resource_map_url,immutable,resource_title,shareable,discoverable,published,date_created,resource_url,public,resource_type
"[{u'type': u'box', u'value': {u'northlimit': 42.11080320258142, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 41.66417745920687, u'eastlimit': -111.45692217016766, u'westlimit': -111.81766334510883}}]",d7b7f9d5c7e0411683b76ef45c6bf0d8,02-12-2017,http://www.hydroshare.org/django_irods/download/bags/d7b7f9d5c7e0411683b76ef45c6bf0d8.zip,http://www.hydroshare.org/hsapi/resource/d7b7f9d5c7e0411683b76ef45c6bf0d8/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/d7b7f9d5c7e0411683b76ef45c6bf0d8/map/,False,Logan 10 m Terrain Analysis,True,True,False,02-12-2017,http://www.hydroshare.org/resource/d7b7f9d5c7e0411683b76ef45c6bf0d8/,True,CompositeResource
[],7aca900528c249bdb16fb5875f5a5d4b,02-24-2017,http://www.hydroshare.org/django_irods/download/bags/7aca900528c249bdb16fb5875f5a5d4b.zip,http://www.hydroshare.org/hsapi/resource/7aca900528c249bdb16fb5875f5a5d4b/scimeta/,Matthew Bayles,http://www.hydroshare.org/hsapi/resource/7aca900528c249bdb16fb5875f5a5d4b/map/,False,Test of Vietnam data,True,False,False,02-13-2017,http://www.hydroshare.org/resource/7aca900528c249bdb16fb5875f5a5d4b/,True,GenericResource
[],a83987a7b91c4b7994d25a7328745690,02-14-2017,http://www.hydroshare.org/django_irods/download/bags/a83987a7b91c4b7994d25a7328745690.zip,http://www.hydroshare.org/hsapi/resource/a83987a7b91c4b7994d25a7328745690/scimeta/,Mahyar Aboutalebi,http://www.hydroshare.org/hsapi/resource/a83987a7b91c4b7994d25a7328745690/map/,False,WRPM,True,True,False,02-13-2017,http://www.hydroshare.org/resource/a83987a7b91c4b7994d25a7328745690/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 9.787341830504545, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 8.949590441518785, u'eastlimit': -106.22887639024196, u'westlimit': -106.7282209604251}}]",e20f86c3d2304896b7cfb7b2943c862e,02-15-2017,http://www.hydroshare.org/django_irods/download/bags/e20f86c3d2304896b7cfb7b2943c862e.zip,http://www.hydroshare.org/hsapi/resource/e20f86c3d2304896b7cfb7b2943c862e/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/e20f86c3d2304896b7cfb7b2943c862e/map/,False,South Fork Flathead River DEM,True,True,False,02-15-2017,http://www.hydroshare.org/resource/e20f86c3d2304896b7cfb7b2943c862e/,True,RasterResource
[],f0f09e43d0e54e3199cc23d05a59295d,02-15-2017,http://www.hydroshare.org/django_irods/download/bags/f0f09e43d0e54e3199cc23d05a59295d.zip,http://www.hydroshare.org/hsapi/resource/f0f09e43d0e54e3199cc23d05a59295d/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/f0f09e43d0e54e3199cc23d05a59295d/map/,False,S. Fk. Flathead River data,True,True,False,02-15-2017,http://www.hydroshare.org/resource/f0f09e43d0e54e3199cc23d05a59295d/,True,CompositeResource
"[{u'type': u'box', u'value': {u'northlimit': -12.576321159830282, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': -13.162576162370405, u'eastlimit': -70.08107891821233, u'westlimit': -71.5888432292942}}]",b541f44606a44a4a911e0e09d1b88d74,02-20-2017,http://www.hydroshare.org/django_irods/download/bags/b541f44606a44a4a911e0e09d1b88d74.zip,http://www.hydroshare.org/hsapi/resource/b541f44606a44a4a911e0e09d1b88d74/scimeta/,Kathryn Clark,http://www.hydroshare.org/hsapi/resource/b541f44606a44a4a911e0e09d1b88d74/map/,False,Andes-Amazon river gauging stations (Clark et al. 2014),True,True,False,02-20-2017,http://www.hydroshare.org/resource/b541f44606a44a4a911e0e09d1b88d74/,True,GeographicFeatureResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.433, u'north': 40.9626, u'name': u'Echo Reservoir, Utah; Amman, Jordan', u'projection': u'WGS 84 EPSG:4326'}}, {u'type': u'period', u'value': {u'start': u'2007-01-01', u'end': u'2015-01-01'}}]",2d061f70150c4e83b15977a74de9df0b,05-17-2017,http://www.hydroshare.org/django_irods/download/bags/2d061f70150c4e83b15977a74de9df0b.zip,http://www.hydroshare.org/hsapi/resource/2d061f70150c4e83b15977a74de9df0b/scimeta/,David Rosenberg,http://www.hydroshare.org/hsapi/resource/2d061f70150c4e83b15977a74de9df0b/map/,True,Blended Near Optimal Tools,False,True,True,02-20-2017,http://www.hydroshare.org/resource/2d061f70150c4e83b15977a74de9df0b/,True,ModelProgramResource
[],15b7d7ceb7514893b2fc758573cc8b11,02-20-2017,http://www.hydroshare.org/django_irods/download/bags/15b7d7ceb7514893b2fc758573cc8b11.zip,http://www.hydroshare.org/hsapi/resource/15b7d7ceb7514893b2fc758573cc8b11/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/15b7d7ceb7514893b2fc758573cc8b11/map/,False,"Teton River, MT",True,True,False,02-20-2017,http://www.hydroshare.org/resource/15b7d7ceb7514893b2fc758573cc8b11/,True,CompositeResource
[],3d86775c5e894cd486efff8aff9a401b,02-21-2017,http://www.hydroshare.org/django_irods/download/bags/3d86775c5e894cd486efff8aff9a401b.zip,http://www.hydroshare.org/hsapi/resource/3d86775c5e894cd486efff8aff9a401b/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/3d86775c5e894cd486efff8aff9a401b/map/,False,"North Fork Sun River, MT",True,True,False,02-20-2017,http://www.hydroshare.org/resource/3d86775c5e894cd486efff8aff9a401b/,True,CompositeResource
[],c16d726d99de4886912af8473c881bd1,02-21-2017,http://www.hydroshare.org/django_irods/download/bags/c16d726d99de4886912af8473c881bd1.zip,http://www.hydroshare.org/hsapi/resource/c16d726d99de4886912af8473c881bd1/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/c16d726d99de4886912af8473c881bd1/map/,False,"Mission Creek, MT",True,True,False,02-21-2017,http://www.hydroshare.org/resource/c16d726d99de4886912af8473c881bd1/,True,CompositeResource
[],fc193691a77b4e3d913146ff55e25961,04-25-2017,http://www.hydroshare.org/django_irods/download/bags/fc193691a77b4e3d913146ff55e25961.zip,http://www.hydroshare.org/hsapi/resource/fc193691a77b4e3d913146ff55e25961/scimeta/,Bakinam Essawy,http://www.hydroshare.org/hsapi/resource/fc193691a77b4e3d913146ff55e25961/map/,False,[u'Metadata'],True,True,False,02-22-2017,http://www.hydroshare.org/resource/fc193691a77b4e3d913146ff55e25961/,False,MODFLOWModelInstanceResource
[],9685eefc71334dcebd60e9529a261faf,06-27-2017,http://www.hydroshare.org/django_irods/download/bags/9685eefc71334dcebd60e9529a261faf.zip,http://www.hydroshare.org/hsapi/resource/9685eefc71334dcebd60e9529a261faf/scimeta/,George Allen,http://www.hydroshare.org/hsapi/resource/9685eefc71334dcebd60e9529a261faf/map/,False,streamWidthData2017,True,True,False,02-22-2017,http://www.hydroshare.org/resource/9685eefc71334dcebd60e9529a261faf/,True,GenericResource
[],8bb80a0aece94f81b52dcb719ada5a8f,02-23-2017,http://www.hydroshare.org/django_irods/download/bags/8bb80a0aece94f81b52dcb719ada5a8f.zip,http://www.hydroshare.org/hsapi/resource/8bb80a0aece94f81b52dcb719ada5a8f/scimeta/,Pallav Shrestha,http://www.hydroshare.org/hsapi/resource/8bb80a0aece94f81b52dcb719ada5a8f/map/,False,SWAT Calibration Helper v1.0,True,True,False,02-23-2017,http://www.hydroshare.org/resource/8bb80a0aece94f81b52dcb719ada5a8f/,True,ModelProgramResource
[],f06f07cb9c8f4b2890dba523063e4be9,02-23-2017,http://www.hydroshare.org/django_irods/download/bags/f06f07cb9c8f4b2890dba523063e4be9.zip,http://www.hydroshare.org/hsapi/resource/f06f07cb9c8f4b2890dba523063e4be9/scimeta/,Anthony Castronova,http://www.hydroshare.org/hsapi/resource/f06f07cb9c8f4b2890dba523063e4be9/map/,False,"Site 1: Charters TWP., Plum run",True,True,False,02-23-2017,http://www.hydroshare.org/resource/f06f07cb9c8f4b2890dba523063e4be9/,True,GenericResource
[],0558afe72a954131abe2c697b117caaa,02-24-2017,http://www.hydroshare.org/django_irods/download/bags/0558afe72a954131abe2c697b117caaa.zip,http://www.hydroshare.org/hsapi/resource/0558afe72a954131abe2c697b117caaa/scimeta/,Matthew Bayles,http://www.hydroshare.org/hsapi/resource/0558afe72a954131abe2c697b117caaa/map/,False,Test of Vietnam data public,True,False,False,02-24-2017,http://www.hydroshare.org/resource/0558afe72a954131abe2c697b117caaa/,True,GenericResource
[],fe868289b8da45a8aa8bcb2e726bfe19,02-28-2017,http://www.hydroshare.org/django_irods/download/bags/fe868289b8da45a8aa8bcb2e726bfe19.zip,http://www.hydroshare.org/hsapi/resource/fe868289b8da45a8aa8bcb2e726bfe19/scimeta/,Matthew Bayles,http://www.hydroshare.org/hsapi/resource/fe868289b8da45a8aa8bcb2e726bfe19/map/,False,Time series layer resource created on Fri Feb 24 2017 14:31:22 GMT-0700 (MST),True,True,False,02-24-2017,http://www.hydroshare.org/resource/fe868289b8da45a8aa8bcb2e726bfe19/,True,GenericResource
[],8c10f3ad92584c549c7620fe375aa310,03-09-2017,http://www.hydroshare.org/django_irods/download/bags/8c10f3ad92584c549c7620fe375aa310.zip,http://www.hydroshare.org/hsapi/resource/8c10f3ad92584c549c7620fe375aa310/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/8c10f3ad92584c549c7620fe375aa310/map/,False,Watershed Dynamics Model: Climate Data Pypeline,True,True,False,02-28-2017,http://www.hydroshare.org/resource/8c10f3ad92584c549c7620fe375aa310/,True,GenericResource
[],74dac6cb522f46aaa9745da12b1a4da0,03-02-2017,http://www.hydroshare.org/django_irods/download/bags/74dac6cb522f46aaa9745da12b1a4da0.zip,http://www.hydroshare.org/hsapi/resource/74dac6cb522f46aaa9745da12b1a4da0/scimeta/,Quantum Wei,http://www.hydroshare.org/hsapi/resource/74dac6cb522f46aaa9745da12b1a4da0/map/,False,"Site 2 - Black Moshannon, Centre County",True,True,False,03-02-2017,http://www.hydroshare.org/resource/74dac6cb522f46aaa9745da12b1a4da0/,True,GenericResource
[],1b9d7cad559e4a69ae7d4d955c895024,05-02-2017,http://www.hydroshare.org/django_irods/download/bags/1b9d7cad559e4a69ae7d4d955c895024.zip,http://www.hydroshare.org/hsapi/resource/1b9d7cad559e4a69ae7d4d955c895024/scimeta/,Sara Goeking,http://www.hydroshare.org/hsapi/resource/1b9d7cad559e4a69ae7d4d955c895024/map/,False,"CEE6490 Term project: In-stream flows for restorating and maintaining riparian forests in the lower Bear River, Utah",True,True,False,03-04-2017,http://www.hydroshare.org/resource/1b9d7cad559e4a69ae7d4d955c895024/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'1979-01-01 06:00:00', u'end': u'2015-03-31 06:00:00'}}, {u'type': u'box', u'value': {u'northlimit': 50.875, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.625, u'eastlimit': 18.5, u'westlimit': 12.5}}]",e66ccfb09b634e0b9ab28f3225c93ce0,03-06-2017,http://www.hydroshare.org/django_irods/download/bags/e66ccfb09b634e0b9ab28f3225c93ce0.zip,http://www.hydroshare.org/hsapi/resource/e66ccfb09b634e0b9ab28f3225c93ce0/scimeta/,Ray Idaszak,http://www.hydroshare.org/hsapi/resource/e66ccfb09b634e0b9ab28f3225c93ce0/map/,False,my test netcdf resource,True,True,False,03-06-2017,http://www.hydroshare.org/resource/e66ccfb09b634e0b9ab28f3225c93ce0/,True,NetcdfResource
"[{u'type': u'box', u'value': {u'northlimit': 42.11071605314457, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 41.66417975061928, u'eastlimit': -111.45699925047542, u'westlimit': -111.81761887121905}}]",6d995a7597ec4dbebc37c118b0a1bade,03-09-2017,http://www.hydroshare.org/django_irods/download/bags/6d995a7597ec4dbebc37c118b0a1bade.zip,http://www.hydroshare.org/hsapi/resource/6d995a7597ec4dbebc37c118b0a1bade/scimeta/,Tian  Gan,http://www.hydroshare.org/hsapi/resource/6d995a7597ec4dbebc37c118b0a1bade/map/,False,Demo Composite Resource,True,True,False,03-09-2017,http://www.hydroshare.org/resource/6d995a7597ec4dbebc37c118b0a1bade/,True,CompositeResource
"[{u'type': u'box', u'value': {u'northlimit': 42.642, u'projection': u'WGS 84 EPSG:4326', u'name': u'Cache County, Utah', u'units': u'Decimal degrees', u'southlimit': 40.689, u'eastlimit': -110.5719, u'westlimit': -112.9449}}]",42e7c8158e1c4041b95acd357542e4a4,05-02-2017,http://www.hydroshare.org/django_irods/download/bags/42e7c8158e1c4041b95acd357542e4a4.zip,http://www.hydroshare.org/hsapi/resource/42e7c8158e1c4041b95acd357542e4a4/scimeta/,Irene Garousi-Nejad,http://www.hydroshare.org/hsapi/resource/42e7c8158e1c4041b95acd357542e4a4/map/,False,Investigating the interaction between statistical indices for performance assessment of Hyrum Reservoir on Little Bear River in an optimization model,True,True,False,03-09-2017,http://www.hydroshare.org/resource/42e7c8158e1c4041b95acd357542e4a4/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.8096, u'north': 41.7413, u'projection': u'WGS 84 EPSG:4326', u'name': u'Utah State University Business Building'}}, {u'type': u'period', u'value': {u'start': u'2014-04-16', u'end': u'2015-03-03'}}]",d5ba5d65348f4c4088bc0e4d1b9c8291,08-10-2017,http://www.hydroshare.org/django_irods/download/bags/d5ba5d65348f4c4088bc0e4d1b9c8291.zip,http://www.hydroshare.org/hsapi/resource/d5ba5d65348f4c4088bc0e4d1b9c8291/scimeta/,Jeffery Horsburgh,http://www.hydroshare.org/hsapi/resource/d5ba5d65348f4c4088bc0e4d1b9c8291/map/,True,"Measuring Water Use, Conservation, and Differences by Gender  Using an Inexpensive, High Frequency Metering System",False,True,True,03-10-2017,http://www.hydroshare.org/resource/d5ba5d65348f4c4088bc0e4d1b9c8291/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 49.03125, u'projection': u'WGS 84 EPSG:4326', u'name': u'North Cascades National Park', u'units': u'Decimal degrees', u'southlimit': 48.21875, u'eastlimit': -120.46875, u'westlimit': -121.65625}}]",0f4efd1cedb64a5a9fa90cf1f248e22f,05-15-2017,http://www.hydroshare.org/django_irods/download/bags/0f4efd1cedb64a5a9fa90cf1f248e22f.zip,http://www.hydroshare.org/hsapi/resource/0f4efd1cedb64a5a9fa90cf1f248e22f/scimeta/,Ronda Strauch,http://www.hydroshare.org/hsapi/resource/0f4efd1cedb64a5a9fa90cf1f248e22f/map/,False,Regional landslide hazard using Landlab - NOCA Observatory BROKEN,True,True,False,03-13-2017,http://www.hydroshare.org/resource/0f4efd1cedb64a5a9fa90cf1f248e22f/,True,GenericResource
[],4008884050fd4196aae5e2be2e4bb2c6,03-16-2017,http://www.hydroshare.org/django_irods/download/bags/4008884050fd4196aae5e2be2e4bb2c6.zip,http://www.hydroshare.org/hsapi/resource/4008884050fd4196aae5e2be2e4bb2c6/scimeta/,Kshitij  Parajuli,http://www.hydroshare.org/hsapi/resource/4008884050fd4196aae5e2be2e4bb2c6/map/,True,Measurement of stony soil water retention curve using HYPROP,False,True,True,03-14-2017,http://www.hydroshare.org/resource/4008884050fd4196aae5e2be2e4bb2c6/,True,GenericResource
[],72fa9b3835264b11b8661f2655997346,03-21-2017,http://www.hydroshare.org/django_irods/download/bags/72fa9b3835264b11b8661f2655997346.zip,http://www.hydroshare.org/hsapi/resource/72fa9b3835264b11b8661f2655997346/scimeta/,Kshitij  Parajuli,http://www.hydroshare.org/hsapi/resource/72fa9b3835264b11b8661f2655997346/map/,True,Numerical Simulation of Evaporation Process in Stony Soil,False,True,True,03-16-2017,http://www.hydroshare.org/resource/72fa9b3835264b11b8661f2655997346/,True,GenericResource
[],987ff9519c02476ea45d073871d567fe,03-16-2017,http://www.hydroshare.org/django_irods/download/bags/987ff9519c02476ea45d073871d567fe.zip,http://www.hydroshare.org/hsapi/resource/987ff9519c02476ea45d073871d567fe/scimeta/,Laurence Lin,http://www.hydroshare.org/hsapi/resource/987ff9519c02476ea45d073871d567fe/map/,False,CWT_JupyterNotebook and Weir GIS,True,True,False,03-16-2017,http://www.hydroshare.org/resource/987ff9519c02476ea45d073871d567fe/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'1915-01-01', u'end': u'2013-12-31'}}, {u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -123.5938, u'north': 47.9688, u'name': u'Elwha Watershed', u'projection': u'WGS 84 EPSG:4326'}}]",1de72928f573433290f6c8bb393523df,08-28-2017,http://www.hydroshare.org/django_irods/download/bags/1de72928f573433290f6c8bb393523df.zip,http://www.hydroshare.org/hsapi/resource/1de72928f573433290f6c8bb393523df/scimeta/,Claire Beveridge,http://www.hydroshare.org/hsapi/resource/1de72928f573433290f6c8bb393523df/map/,False,Elwha Observatory- Public,True,True,False,03-19-2017,http://www.hydroshare.org/resource/1de72928f573433290f6c8bb393523df/,True,GenericResource
[],e5ec0779b14c4be690408c28946533bc,03-20-2017,http://www.hydroshare.org/django_irods/download/bags/e5ec0779b14c4be690408c28946533bc.zip,http://www.hydroshare.org/hsapi/resource/e5ec0779b14c4be690408c28946533bc/scimeta/,Ray Idaszak,http://www.hydroshare.org/hsapi/resource/e5ec0779b14c4be690408c28946533bc/map/,False,An HTML file pointing to HydroShare,True,True,False,03-20-2017,http://www.hydroshare.org/resource/e5ec0779b14c4be690408c28946533bc/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -123.59375, u'north': 47.96875, u'name': u'Elwha Watershed', u'projection': u'WGS 84 EPSG:4326'}}, {u'type': u'period', u'value': {u'start': u'2017-03-20', u'end': u'2017-03-20'}}]",b9df9862726c4ebf996af5dc2604b29a,09-10-2017,http://www.hydroshare.org/django_irods/download/bags/b9df9862726c4ebf996af5dc2604b29a.zip,http://www.hydroshare.org/hsapi/resource/b9df9862726c4ebf996af5dc2604b29a/scimeta/,Claire Beveridge,http://www.hydroshare.org/hsapi/resource/b9df9862726c4ebf996af5dc2604b29a/map/,False,Elwha Watershed Climate Grid Point List,True,True,False,03-20-2017,http://www.hydroshare.org/resource/b9df9862726c4ebf996af5dc2604b29a/,False,GenericResource
"[{u'type': u'period', u'value': {u'start': u'1915-01-01', u'end': u'2011-12-31'}}]",8ae77a2f180649ab85d95deaba3c415e,09-10-2017,http://www.hydroshare.org/django_irods/download/bags/8ae77a2f180649ab85d95deaba3c415e.zip,http://www.hydroshare.org/hsapi/resource/8ae77a2f180649ab85d95deaba3c415e/scimeta/,Claire Beveridge,http://www.hydroshare.org/hsapi/resource/8ae77a2f180649ab85d95deaba3c415e/map/,False,"Elwha Watershed Climate Data Download- Livneh et al., 2013",True,True,False,03-20-2017,http://www.hydroshare.org/resource/8ae77a2f180649ab85d95deaba3c415e/,False,GenericResource
[],3428597118fa4fab8876d90a994b2538,03-20-2017,http://www.hydroshare.org/django_irods/download/bags/3428597118fa4fab8876d90a994b2538.zip,http://www.hydroshare.org/hsapi/resource/3428597118fa4fab8876d90a994b2538/scimeta/,Claire Beveridge,http://www.hydroshare.org/hsapi/resource/3428597118fa4fab8876d90a994b2538/map/,False,"Elwha Watershed Climate Data Download- Livneh et al., 2015",True,True,False,03-20-2017,http://www.hydroshare.org/resource/3428597118fa4fab8876d90a994b2538/,False,GenericResource
[],74f1f1ca0ef44a079b9fcffc1a30c702,03-21-2017,http://www.hydroshare.org/django_irods/download/bags/74f1f1ca0ef44a079b9fcffc1a30c702.zip,http://www.hydroshare.org/hsapi/resource/74f1f1ca0ef44a079b9fcffc1a30c702/scimeta/,Matthew Bayles,http://www.hydroshare.org/hsapi/resource/74f1f1ca0ef44a079b9fcffc1a30c702/map/,False,Time series layer resource created on Tue Mar 21 2017 13:27:12 GMT-0600 (MDT),True,False,False,03-21-2017,http://www.hydroshare.org/resource/74f1f1ca0ef44a079b9fcffc1a30c702/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'2015-10-01', u'end': u'2017-07-31'}}, {u'type': u'box', u'value': {u'northlimit': 42.0167, u'projection': u'WGS 84 EPSG:4326', u'name': u'Utah', u'units': u'Decimal degrees', u'southlimit': 40.1873, u'eastlimit': -111.0333, u'westlimit': -112.5604}}]",8379c2859e194c1eb7428dbf60b8e4c1,03-22-2017,http://www.hydroshare.org/django_irods/download/bags/8379c2859e194c1eb7428dbf60b8e4c1.zip,http://www.hydroshare.org/hsapi/resource/8379c2859e194c1eb7428dbf60b8e4c1/scimeta/,Melissa Haeffner,http://www.hydroshare.org/hsapi/resource/8379c2859e194c1eb7428dbf60b8e4c1/map/,True,Community Key Informant,False,False,True,03-21-2017,http://www.hydroshare.org/resource/8379c2859e194c1eb7428dbf60b8e4c1/,True,GenericResource
